31508:48716,17,302,654,76,616,58,8,866,84
31510:29327,95692,53526,66646,95444,17,302,654,76,616
31541:15754,66665,77310,38421,113774,60781,26764,80962,17,302
31545:94,1382,3250,3288,1065,1881,165,13838,3093,5689
31551:813,1822,493,578,2428,7059,147,2535,3588,7477
31563:2318,77538,40922,68300,81242,49755,17,302,168,654
31578:3159,1591,8476,9814,18616,6712,2401,37656,8554,27637
31585:18850,34823,866,86461,17,302,654,76,616,58
31597:48932,17,302,654,76,616,58,8,866,84
31639:6732,5356,13785,31789,17448,21376,19735,28513,344,11067
31644:1164,4880,2008,7203,18827,27420,21696,7112,41385,6122
31653:6754,33763,35218,3370,45954,12743,108622,76213,70209,95895
31687:17,302,654,79032,76,616,58,8,866,84
31691:37332,17,302,654,76,616,58,8,866,84
31696:52320,17,302,168,654,76,616,58,8,866
31744:302,29,861,749,1476,591,495,692,1424,4025
31751:17,302,654,76,616,58,8,866,84,29
31789:50904,17,302,654,76,616,58,8,866,84
31791:4308,17,302,654,76,616,58,8,866,84
31806:5120,17,10819,14092,56198,302,62769,65429,33160,60833
31822:10492,17,302,654,76,616,58,8,866,84
31890:17,302,168,654,76,616,719,58,8,866
31920:2101,7984,7739,5337,6918,24698,5009,16895,9287,10427
31926:6491,18239,6127,11671,5630,785,686,32616,73942,21799
31933:2265,40263,866,361,17,238,302,654,76,616
31937:17,669,302,654,76,616,225,58,8,866
31947:17,302,654,76,2548,616,58,8,866,84
31955:4032,16460,72536,45358,73796,82986,46235,122089,52428,60602
31958:26140,17,302,654,76,616,58,8,866,84
31985:74002,17,302,654,76,616,58,8,866,84
32010:1166,1803,4394,5023,54357,12962,11019,3379,17,47336
32032:1550,4173,2876,16632,22726,343,17,3943,1676,10960
32043:29,3234,749,1476,495,692,4025,16288,14617,915
32072:1208,49,13203,6059,17030,11396,12462,18114,14193,32352
32076:52490,17,302,654,76,616,58,8,866,84
32104:50091,17,669,302,654,76,616,58,8,866
32105:239,3,726,2868,395,1567,837,2361,5025,6284
32110:12223,93,8995,17,1726,42721,60448,13739,74861,41761
32123:52705,17,302,654,76,616,58,8,866,84
32140:4205,8191,17,7045,15764,9152,30981,302,6481,49290
32145:17,302,654,76,616,58,8,866,84,29
32161:28977,9223,56025,79387,57062,35832,9984,68844,99895,100642
32165:10648,43332,30056,20302,36681,72499,54564,42430,32914,19102
32180:57282,13728,66694,85612,70462,63658,58387,35976,117804,17
32185:17,873,931,302,654,76,1276,616,58,431
32189:931,431,710,2583,481,7048,1039,3476,571,1370
32191:13512,17,33333,302,22280,654,76,46283,72881,61430
32205:1730,5097,3568,890,4743,18425,866,53761,17,302
32215:7409,8566,6708,8973,6732,4942,11526,8673,5651,13785
32242:1267,17752,17,54999,12933,33122,3934,15059,15651,302
32250:40152,17,302,654,76,616,58,8,866,84
32251:62860,81,17,302,654,76,616,58,8,866
32256:17,302,168,654,76,616,58,8,866,84
32286:94,239,3,726,2868,395,1567,837,2361,5025
32291:40755,866,17,302,654,76,616,58,8,84
32300:2526,20734,12062,20913,17,43053,5637,20121,23829,17485
32329:27673,8747,111204,77551,107599,70248,341,90842,36579,17
32338:2139,4880,2008,10451,13573,21696,4727,1377,30976,27295
32355:866,17,302,654,76,616,58,8,84,29
32356:2292,6127,5630,785,686,32616,21799,866,56488,60905
32364:4802,13732,22315,19757,30528,5490,866,28552,19531,361
32379:1462,45,4173,2876,22726,343,17,3943,1676,10960
32409:5022,5729,10295,10749,13931,17,14871,29221,15787,4215
32422:50737,17,302,654,76,616,58,8,866,84
32439:239,1499,3,726,4542,2868,395,22,1567,837
32451:17,239,726,2868,395,1567,837,2361,5025,6284
32477:30733,17,302,654,76,616,225,58,8,866
32493:1212,3563,9452,17,42419,14976,57311,91554,78492,86586
32495:3131,866,17,302,654,76,616,58,8,84
32533:6545,16340,24517,2630,123024,86938,17,302,654,76
32546:669,17,302,654,76,616,58,8,866,84
32565:1825,17,873,302,654,76,616,58,8,866
32571:418,2813,17,302,654,76,54732,108827,83567,96990
32580:2869,17,302,168,654,76,616,58,8,866
32583:51123,17,302,654,76,616,58,8,866,84
32584:25641,17,302,654,76,616,58,8,866,84
32624:110752,17,302,654,76,616,58,8,866,84
32625:28926,90231,28953,96720,226,23933,116336,17,986,302
32628:17,669,302,654,76,616,225,58,8,866
32641:6846,45365,20059,5452,13592,7201,18260,68689,28611,32652
32647:20351,7171,31850,17,11655,51452,15368,35144,302,654
32656:2073,4828,4203,1358,2679,292,12389,6598,11501,23934
32667:3792,17,302,654,76,616,58,8,866,84
32675:921,56455,81708,17,302,654,76,616,58,8
32684:58,289,101,554,1804,4174,73,530,2469,1313
32701:16960,108635,17,302,654,76,616,58,8,866
32707:3578,17,302,654,76,616,58,8,866,84
32715:6379,924,34553,27060,22754,14790,95435,42676,76504,57050
32751:5022,5729,10295,10749,6840,13931,17,14871,29221,37121
32773:18287,13051,17,302,654,76,616,58,8,866
32776:3514,37507,17,29087,302,49517,7787,74338,654,76
32780:84669,95594,94460,27771,92269,56642,25820,21122,74797,38798
32817:378,108744,63862,27597,104353,27575,33274,56361,17,302
32819:64272,17,669,302,654,76,616,58,8,866
32822:17,302,654,76,616,58,8,866,84,29
32823:96195,72233,35607,112441,112213,77997,115622,6670,46250,65854
32843:26981,1436,5301,24790,16150,27157,77917,32549,68555,17580
32871:394,294,1001,3429,2185,1930,6353,1217,2151,5239
32879:17738,49052,32168,54805,53449,17266,1138,32221,2968,104216
32893:2153,14754,2582,877,1124,7180,14593,2632,7235,10020
32902:1055,17,302,654,76,616,58,8,866,84
32917:92818,64456,98711,54603,31365,73584,65838,122926,17,302
32919:690,66,2609,7800,6599,4828,2897,4685,24296,4203
32921:508,94,1382,3288,1065,1881,11281,165,13838,3093
32936:112360,87021,53982,2729,83195,78848,96319,45563,52001,45800
32953:17,302,654,76,616,58,8,866,84,29
32955:3017,86,5514,3163,4497,5929,4205,3387,5925,3588
32977:3847,17,302,654,76,616,58,8,866,84
32978:15439,80260,82688,32010,22313,52097,112160,41517,33340,15671
32982:17,302,654,76,616,58,8,866,84,29
32984:3184,1388,6094,1346,2861,7415,34593,17,7764,37653
32986:12586,17,302,654,76,616,58,8,866,84
32994:16596,17,302,654,76,616,58,8,866,84
33005:17,302,654,76,616,58,8,866,84,29
33043:29,3234,749,1476,495,692,4025,16288,14617,915
33045:17,21286,302,29027,112857,8387,32196,64870,3995,28060
33108:73305,34747,43727,91493,11933,57347,62472,28692,17,302
33135:17,302,168,654,76,616,58,8,866,84
33136:17,223,2644,2228,5808,15412,8992,26014,18171,302
33149:899,48,496,3730,472,5553,6450,3162,594,4420
33151:28641,35355,6156,33504,69909,52930,81726,59651,55002,14692
33181:17,301,986,3,726,4542,2868,395,1567,837
33201:40,17,302,654,76,616,58,8,866,84
33206:168,17,302,654,76,616,58,8,866,84
33207:14113,17,302,654,76,616,58,8,866,84
33225:653,3347,2351,1875,1340,16036,14955,4696,255,12223
33232:81372,866,361,17,302,654,76,616,58,8
33258:9537,17,302,654,76,616,58,8,866,84
33261:3039,17,302,654,76,616,58,8,866,84
33268:52770,17,302,654,76,616,58,8,866,84
33316:239,3,726,2868,395,1567,837,2361,5025,6284
33346:8566,6708,8973,11526,8673,5651,17,22081,15553,3147
33352:899,1119,48,1187,496,472,6450,594,128,4420
33355:17427,28879,46905,49458,17590,21822,66922,17,302,654
33364:9572,8398,7910,3973,6230,2046,3193,13657,23723,17
33373:1606,12776,14750,12253,8861,4756,8197,3739,5080,18360
33374:33055,17,302,92196,63121,654,76,616,58,8
33406:30317,15371,7684,30539,866,81303,14118,75136,107438,66687
33409:25363,10611,1201,22192,17,40935,5745,16621,30556,39828
33421:311,4671,7622,19378,1547,1104,21479,5372,18602,28194
33432:194,9581,88,61772,4753,5347,11677,17,39947,17250
33443:17,22035,12948,3049,68484,88806,53271,94376,302,654
33453:16034,63384,87670,17,302,654,76,616,58,8
33454:13277,11637,82921,85701,85600,17,302,654,76,616
33491:8566,6708,8973,4942,11526,8673,22533,5651,22081,15553
33525:17,302,168,654,76,616,719,58,8,866
33527:17,302,654,76,616,58,8,866,84,29
33528:17,36771,14006,26540,1808,36274,89625,118712,17904,302
33539:378,13065,35320,119139,17,302,654,76,616,58
33541:5783,33285,8470,28937,63591,24864,108528,40942,84006,41702
33547:669,17,302,654,76,616,58,8,866,84
33554:17,302,168,654,76,616,719,58,8,866
33557:19350,86058,86808,99983,37274,103630,17,873,931,302
33561:22018,17,669,302,654,76,616,225,58,8
33582:17,302,654,76,616,58,8,866,84,29
33590:7437,11941,6073,7682,17,15615,21911,41067,18558,23047
33614:866,361,17,302,654,76,616,58,8,84
33615:518,8089,9581,88,14636,61772,4753,5347,23430,11677
33616:17,302,654,76,616,58,8,866,84,29
33621:53672,17,302,654,76,616,58,8,866,84
33652:866,17,302,654,76,616,58,8,84,29
33701:17,302,654,57714,99419,121576,62401,118414,16946,11669
33702:7941,17,39963,72762,92276,104301,302,654,76,616
33707:138,449,521,380,1622,5581,2163,1510,2700,3886
33721:22533,67421,44775,62794,99392,53188,53385,16674,82091,17
33722:6186,17,873,302,654,76,616,58,8,866
33737:354,4181,22,2172,490,5542,1044,4374,3929,278
33752:200,17,302,654,76,616,58,8,866,84
33783:8066,13312,1902,11467,2100,8483,3955,9239,6411,2077
33787:483,4181,2172,490,5542,3929,1413,1021,3805,6304
33789:8199,17,302,654,76,616,58,8,866,84
33807:4792,7994,16381,27361,17,7351,12657,302,47587,1560
33808:2614,866,361,17,302,654,76,616,58,8
33809:1326,18867,11899,25230,35229,15255,3055,26070,53318,60810
33837:12722,866,17,302,654,76,616,58,8,84
33841:36208,17,302,654,76,616,58,8,866,84
33844:453,11179,2509,26531,8583,53369,3996,15204,56465,45974
33859:25552,17,302,654,76,616,58,8,866,84
33866:76,17,302,654,616,58,8,866,84,29
33868:17,302,57825,654,76,616,58,8,866,84
33869:17,302,654,76,616,58,8,866,84,29
33874:787,6129,24296,5655,13863,7849,30572,5757,25826,9302
33884:2021,603,4218,6880,13267,3150,7675,3426,1130,14268
33910:17,82400,302,654,76,616,58,8,866,84
33921:224,17,302,654,76,616,58,8,866,84
33988:1803,17,302,654,76,616,58,8,866,84
33998:54357,17,15716,62244,302,654,76,53377,104690,37323
34022:7680,17,669,302,654,76,616,58,8,866
34027:225,2107,58225,20998,20893,24881,55405,17021,87613,15393
34041:1535,2168,17660,11327,21144,2607,17,19295,14952,35469
34048:5468,19910,27819,68361,9671,33024,17,302,168,654
34054:331,17,302,654,76,616,58,8,866,84
34068:899,48,1187,496,875,472,594,812,3046,7506
34092:14504,104766,89028,27165,54479,10775,37146,48337,83353,17
34093:7869,17,13903,1160,69957,24491,118522,93840,114230,110719
34105:62840,29573,11401,1754,77581,17,302,654,76,616
34106:14508,39402,81699,43783,58374,70150,17,302,654,76
34119:22674,17,302,654,76,616,58,8,866,84
34124:1348,3730,5553,3162,3028,2734,485,11053,9003,15498
34148:5022,5729,10295,12223,10749,93,13931,8995,17,14871
34172:675,128,17,3911,20408,78361,47321,56244,302,654
34174:787,2937,5655,7849,9302,6789,3025,3278,6001,24405
34179:80861,17,302,654,76,616,58,8,866,84
34188:239,749,1499,1476,3,495,726,692,3730,4542
34227:17,302,654,76,616,58,8,84,29,50402
34292:776,10075,20850,6766,12379,12892,79573,42105,77826,79107
34293:9265,17,302,654,76,616,58,8,866,84
34304:1549,5117,610,4487,8016,4793,24568,3482,29999,35840
34309:7941,17,13893,5851,302,654,76,616,58,8
34318:3150,17,302,654,76,616,58,8,866,84
34335:997,17,302,654,76,616,58,8,866,84
34341:5697,33217,16309,43918,47694,24310,19919,106422,103454,104213
34347:16299,17,302,168,654,76,616,58,8,866
34350:17,302,654,76,616,58,8,866,84,29
34378:6145,866,1158,361,17,302,654,76,616,58
34398:25306,42438,90254,38658,68448,25510,83265,115980,17,302
34403:13695,3290,19406,37164,35426,16745,47339,8409,14154,31210
34421:239,3,726,2868,395,1567,837,2361,5025,1512
34433:14858,28977,56025,9223,35832,57062,68844,79387,9984,41701
34468:6836,381,3516,28402,42137,81,226,17,986,302
34470:1023,1126,179,3841,4187,834,7006,3527,2085,12872
34492:12223,93,8995,17,1726,42721,39162,60448,302,13739
34498:88604,55694,102947,17,302,654,76,616,58,8
34499:22801,12617,39619,866,89977,115140,361,17,302,654
34511:12617,17,302,654,76,616,58,8,866,84
34512:6097,7235,9265,15623,11741,34397,17121,13848,83136,16
34523:3176,17,302,654,76,616,58,8,866,84
34527:11884,28926,42354,1747,88371,96720,28953,90231,25569,226
34529:861,239,3,591,726,2868,395,1567,837,1424
34541:678,3256,3204,1796,2387,28248,34629,14713,26571,9413
34552:924,17,669,302,654,76,616,225,58,8
34553:17,74880,12151,108260,96913,302,654,76,616,58
34579:61189,17,302,654,76,616,58,8,866,84
34594:8168,112114,46937,73175,61348,61100,17,302,654,76
34603:1913,31633,40263,35000,4738,43595,56363,82361,31017,55419
34628:64481,17,302,654,76,616,58,8,866,84
34632:224,17,302,654,76,616,58,8,866,84
34681:17,302,654,76,616,58,8,866,84,29
34697:40543,11303,51830,112852,86035,84930,105624,63540,101574,98022
34698:353,2268,1951,16514,17,20711,29097,4934,24187,24738
34702:17,302,23980,654,76,616,58,8,866,84
34703:669,17,302,654,76,616,58,8,866,84
34709:684,3095,5775,45287,4110,10302,31739,12388,9557,8927
34710:24699,7507,17,41579,302,77657,63510,57136,51264,38896
34717:17,302,654,76,616,58,8,866,84,29
34740:654,302,29,289,101,2097,554,239,3234,749
34741:50023,17,302,654,76,616,58,8,866,84
34742:17,302,654,6082,76,616,58,8,866,84
34753:46809,41620,75114,27010,27057,54328,82674,79099,23046,123112
34794:17,75115,302,61636,36171,654,76,616,58,8
34820:496,6491,18239,6127,11671,5630,785,686,32616,21799
34833:87195,46265,5724,14591,63340,59700,63132,68750,51426,866
34837:826,17,302,654,76,616,58,8,866,84
34839:25855,80641,52854,8749,89944,17494,35021,72054,88006,70265
34868:2059,17,302,654,76,616,58,8,866,84
34885:11448,17,302,654,76,616,58,710,1744,8
34895:96,17,302,654,76,616,58,8,866,84
34896:24854,10163,1351,2481,37509,13151,24381,42662,63794,25270
34901:6379,10451,16669,34553,76504,42676,78588,49421,29483,84712
34906:37048,17,302,654,76,616,58,8,866,84
34917:17,302,654,76,616,58,8,866,84,29
34936:34251,17,873,302,654,76,616,58,8,866
34973:31789,545,14597,17448,47950,2309,23950,21376,2290,19735
34974:29,289,101,554,3234,749,1804,1476,495,4174
34976:5582,17,302,654,76,616,58,8,866,84
34978:3112,17,7267,13418,302,654,88144,47099,74804,1687
35005:58,138,289,101,554,94,1382,1804,449,4174
35021:1023,901,1126,179,3841,834,7006,3527,2085,12872
35026:4953,17,302,654,76,616,58,8,866,84
35086:60900,31225,63964,17,302,654,76,616,58,8
35087:289,101,554,1804,4174,73,3017,86,530,2469
35092:16166,17,302,654,76,616,58,8,866,84
35127:17,302,654,76,616,58,8,866,84,29
35150:358,2024,8457,1897,5996,2966,1116,5794,13470,4246
35151:650,58,354,289,554,2200,1804,4174,1287,73
35166:37773,30977,49182,17,302,654,76,616,58,8
35167:9497,7833,34622,70870,13406,17,302,654,76,616
35176:17,302,654,76,616,58,8,866,84,29
35211:1356,38284,27127,46547,49796,75903,69907,17,873,931
35212:4475,10438,37528,59900,866,74972,17,302,654,76
35214:18892,19089,4979,33223,22801,10543,13133,31619,12233,48992
35229:7680,17,302,654,76,616,58,8,866,84
35231:28926,11772,90231,2899,38676,28953,26992,96720,226,46238
35241:17,302,654,76,616,58,710,8,866,84
35244:155,20710,17,302,26380,108487,58878,61540,104383,3750
35251:36672,17,873,931,302,654,76,1276,616,58
35255:2848,17,302,654,76,616,58,8,866,84
35274:12022,17,302,654,76,616,58,8,866,84
35275:4459,10687,38204,43526,24985,81432,69667,17,302,654
35289:7859,17,302,654,76,616,58,4755,8,866
35296:616,17,302,654,76,58,8,866,84,29
35297:17,302,654,76,616,58,8,866,84,29
35311:17,302,654,76,616,58,8,866,84,29
35332:17,9197,37999,21934,25375,79351,302,654,76,616
35348:861,591,294,254,1001,3429,2185,1424,1930,7194
35365:302,29,239,3234,999,749,3,495,726,692
35380:861,591,3730,5553,1424,3162,15583,11459,3028,153
35429:64738,17,302,654,76,616,58,8,866,84
35448:17,7002,302,11556,654,76,616,58,8,866
35456:46776,11559,27638,34814,21311,59288,16611,102047,31772,49125
35495:2059,367,12332,14841,4575,29722,28935,3908,17,53108
35510:17,302,654,76,616,58,8,866,84,29
35518:378,3915,3864,8514,4966,5827,6266,4485,5450,9368
35525:1218,13178,72508,6263,39703,29626,52329,65021,81,74521
35558:17,302,654,76,616,225,58,8,866,84
35572:596,5991,3638,10349,3062,13717,2890,17,21578,12803
35574:17,58289,302,654,76,616,58,8,866,84
35576:866,17,302,654,76,616,58,8,84,29
35582:3378,10178,17,32261,186,22713,40356,39446,7649,302
35593:24588,28155,26010,8582,59662,35554,24278,78643,55716,866
35623:875,6450,4420,14370,6945,17,302,74880,12151,108260
35676:1397,4341,4656,34070,44227,6224,50016,60044,60114,108999
35688:17,1023,901,1126,3,179,726,2868,395,4187
35690:866,361,17,302,654,76,616,58,8,84
35691:866,17,302,654,76,616,58,8,84,29
35730:118117,65972,17,302,654,76,616,58,8,866
35746:22572,17,302,654,76,616,58,8,866,84
35757:27152,17,37196,302,654,76,616,58,8,866
35771:1806,16882,17,78240,302,654,76,20534,616,79315
35788:16804,17,302,654,76,616,58,8,866,84
35806:58,101,554,4174,73,530,2469,1313,4669,13458
35820:17,302,654,76,616,58,8,866,84,29
35826:302,29,829,749,1476,495,692,4025,16288,14617
35850:162,1023,901,1140,1126,179,3841,194,4187,834
35859:8384,17,302,654,76,616,58,8,866,84
35893:709,866,17,302,654,76,616,58,8,84
35900:1239,944,66,7800,6599,2897,4685,13704,4592,4627
35901:239,17,302,654,76,616,58,8,866,84
35932:866,17,302,654,76,616,58,8,84,29
35941:239,3,726,2868,395,1567,837,2361,5025,7806
35969:15886,20652,58035,25178,60011,57926,37550,43306,102882,36907
35970:17,24880,302,654,76,616,58,8,866,84
35982:2379,28464,12589,16685,5935,1316,55253,18639,20462,12078
35989:11973,17,302,654,76,616,58,8,866,84
35990:48724,27732,69899,118607,114114,46606,24660,17,302,654
35999:11626,17,302,654,76,616,58,8,866,84
36064:669,17,302,654,76,616,58,8,866,84
36123:17,302,654,76,616,58,8,866,84,29
36135:3308,3146,5985,11325,12223,93,38525,7237,8995,25174
36176:3137,17,302,654,76,616,58,8,866,84
36179:1795,5731,11154,32599,36911,8034,1852,3793,9904,35290
36185:5356,17448,21376,24917,11067,29079,34866,49044,69491,27783
36193:3157,866,17,302,654,76,616,58,8,84
36196:224,14206,61716,1211,17,302,654,76,616,58
36210:59826,17,302,654,76,616,58,8,866,84
36216:7132,46395,85977,118507,25530,57819,83939,15434,122951,17
36221:963,17,302,654,76,616,58,8,866,84
36225:30317,17,302,654,76,616,58,8,866,84
36242:226,17,302,654,76,616,58,8,866,84
36258:7851,13398,56522,23883,42535,76507,17,302,654,76
36261:224,17,302,654,76,616,58,8,866,84
36268:87601,17,669,302,654,76,616,225,58,8
36313:690,66,7800,6599,2897,7437,4685,13704,4592,11941
36315:17,59623,302,654,76,616,58,8,866,84
36319:33762,101069,17,302,654,76,616,58,710,1744
36330:2073,680,1358,292,6598,23934,17,15193,13447,32034
36342:866,361,17,238,698,302,654,76,616,58
36355:7680,20952,5353,929,18476,1919,87928,43152,26919,123155
36358:776,1600,10075,20850,12332,6766,12379,14841,4575,29722
36375:866,361,17,302,654,76,616,58,8,84
36385:60059,17,302,168,654,76,616,58,8,866
36393:60311,17,302,654,76,616,58,8,866,84
36418:68687,17,302,654,76,616,58,8,866,84
36419:28926,28953,90231,96720,116336,23933,17,302,654,76
36420:14129,3753,4963,31550,11309,17,13002,14083,22517,18044
36468:302,3234,749,495,692,4025,16288,14617,915,5961
36470:2265,357,4919,1544,6640,40263,14293,81490,866,20493
36471:3348,5550,7153,3850,2401,8554,65719,10617,11543,19648
36488:38653,82536,48899,113484,32955,106001,85169,103489,11169,17
36499:1913,40263,866,17,302,654,76,616,58,8
36508:394,294,1001,3429,2185,6353,1217,2151,5239,9215
36561:10595,33098,97275,55309,60477,107948,47347,91734,80582,111094
36563:4770,6218,75538,80563,94119,35966,86595,72388,17,302
36564:986,81,17,302,654,76,616,58,8,866
36585:25855,8749,89944,72054,35021,88006,103905,111288,103937,90633
36595:861,591,1424,15583,11459,153,917,2158,16595,20440
36607:49230,17,302,654,76,616,58,8,866,84
36620:5320,10687,23512,2834,2694,28170,22705,38204,38103,81912
36642:182,17,302,654,76,616,58,8,866,84
36656:13306,17,302,654,76,616,58,8,866,84
36689:38953,17,302,654,76,616,58,8,866,84
36696:669,17,302,654,76,616,58,8,866,84
36708:1245,3101,22190,19132,11092,17,70506,302,34541,55270
36723:59582,8611,89362,105630,40273,96445,43037,17,873,931
36727:41715,94793,17,302,654,76,616,58,8,866
36730:1876,32755,13832,7067,18741,26344,17,19789,302,69735
36790:17,302,654,76,616,58,8,866,84,29
36797:1451,18914,17,7275,37720,19049,53477,17952,498,8085
36902:2757,3348,5550,7153,10617,51733,11070,38984,866,42410
36948:394,294,1001,3429,2185,1930,20884,6353,1217,2151
36960:1089,1287,2429,3304,1152,1521,3274,12908,20807,14590
36961:1133,17,302,654,76,616,58,8,866,84
36966:90241,23314,17,302,654,76,616,58,8,866
36979:36370,17,302,654,76,616,58,8,866,84
37050:7298,33628,33446,3437,10464,39299,7751,31882,97770,17
37053:17,669,302,654,76,616,58,8,866,84
37054:12721,17,302,654,76,616,58,8,866,84
37058:546,2021,4671,4068,7622,4218,6880,13267,6190,1218
37078:1498,613,14557,30764,77296,102254,4078,29681,116904,118115
37088:11884,1747,22114,88371,62104,19092,19627,73590,39599,38278
37143:17,302,654,76,616,58,8,866,84,29
37160:2880,20806,12016,24707,27711,37545,62155,33240,27138,39901
37165:518,803,9077,10507,9581,88,33839,61772,4753,5347
37175:1140,194,1277,10012,204,2062,2454,7578,10040,23867
37177:11576,17,669,302,654,76,616,225,58,8
37178:24948,103858,17,302,654,76,616,58,8,866
37212:1604,17,13893,5851,302,654,76,616,58,8
37222:510,1389,1057,7585,1888,8579,8151,4740,14108,46540
37240:62487,866,76735,361,17,302,654,76,616,58
37255:17,302,654,76,616,58,8,866,84,29
37266:2399,17,302,654,76,616,58,8,866,84
37272:225,17,669,302,654,76,616,58,8,866
37291:10541,27070,7160,24752,63563,12761,1807,103724,28188,45525
37308:20209,17,302,654,76,616,58,8,866,84
37313:17,302,654,76,616,58,8,866,84,29
37342:6849,17,8811,302,42345,62795,42967,70542,85081,83817
37358:454,7010,17,9292,17029,30688,46699,18964,32603,8699
37380:48932,17,302,654,76,616,58,8,866,84
37389:7235,34397,13848,46771,4119,28755,29783,17,302,168
37398:17,302,654,76,616,58,8,866,84,29
37399:49349,65034,19834,92881,16355,66606,119258,92014,17,302
37404:546,13523,4068,5702,5869,9250,15540,5987,23323,15250
37443:3915,3864,14444,8514,4966,5827,6266,4485,9368,5450
37446:866,361,17,302,654,76,616,58,8,84
37480:1803,4394,5023,12962,11019,3379,47336,56965,11470,22890
37501:24481,17,302,654,76,616,58,8,866,84
37515:239,3,726,2868,395,1567,837,2361,5025,6284
37516:861,591,1424,15583,11459,153,917,2158,16595,20440
37521:17,302,654,76,616,58,8,866,84,29
37523:2059,12182,16987,17,9440,43015,12627,42214,19127,9599
37530:17,41668,18251,9293,48239,88148,49133,24161,67167,108419
37570:4446,17,302,654,76,616,58,8,866,84
37585:385,17,302,654,76,616,58,8,866,84
37588:415,17,302,654,76,616,58,8,866,84
37606:2142,17,302,39395,654,76,15642,616,58,8
37666:17,302,654,76,616,58,8,866,84,29
37676:2178,17,302,654,76,616,58,8,866,84
37692:3088,17,302,654,76,616,58,8,866,84
37701:302,508,1382,3234,749,1476,495,3250,692,3288
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,17,46309,72869,37923,15461,103884,302,654,76
37735:66881,17,302,654,76,616,58,8,866,84
37753:1677,5610,7031,7736,26915,1984,44065,51330,51645,87215
37767:16964,17,302,654,76,616,58,8,866,84
37790:24920,17,302,654,76,616,58,8,866,84
37816:508,94,1382,3250,3288,1065,8066,165,13312,13838
37849:17,302,654,76,616,58,8,866,84,29
37876:80222,17,669,302,654,76,616,225,58,8
37878:30,17,302,654,76,616,58,8,866,84
37910:78374,17,302,654,76,616,58,8,866,84
37911:10310,60057,5464,17,2404,57777,302,654,76,616
37912:17,64234,302,654,76,616,58,8,866,84
37918:17,302,654,76,616,58,8,866,84,29
37924:65669,17,302,654,76,616,58,8,866,84
37934:394,239,3,294,726,4542,2868,395,1567,837
37971:17,302,29,3234,749,1476,495,4025,16288,14617
37987:34910,81,17,302,654,76,616,58,8,866
37988:17,873,302,654,76,616,58,8,866,84
37989:88486,17,302,654,76,616,58,8,866,84
38028:13166,17,302,654,76,616,58,8,866,84
38029:5405,17,302,168,654,76,616,58,8,866
38037:51343,17,302,654,76,616,58,8,866,84
38057:913,6323,7329,15919,17231,78736,866,1025,43046,31016
38073:17,302,654,76,616,58,8,866,84,29
38080:74775,31315,21244,17,302,168,654,76,616,719
38088:7235,34397,13848,46771,4119,28755,29783,17,302,168
38108:1102,1762,2570,5421,19529,41190,17,14136,10996,26834
38168:9612,7484,81228,47785,866,45719,17,302,654,76
38216:11623,17,302,654,76,616,58,8,866,84
38244:731,25580,35187,63250,104566,17,302,654,76,616
38281:2937,908,1508,2950,3071,6129,5655,7849,18449,9302
38362:65,508,1382,1499,1790,3250,3288,1551,1065,22
38367:17,302,654,76,616,58,8,866,84,29
38376:646,17,51043,19235,44474,48401,49243,491,39641,114615
38391:17,302,654,76,616,58,8,866,84,29
38431:3730,5553,3162,3028,2734,11053,9003,1896,8962,44240
38445:43508,17,302,654,76,616,58,8,866,84
38451:7931,19319,5443,94260,27880,866,46332,86559,122473,17
38466:96,17,302,654,76,616,58,8,866,84
38480:500,17,302,654,76,616,58,8,866,84
38546:223,2644,5026,2228,5808,15412,8992,17,26014,18171
38557:25530,17,302,654,76,616,58,8,866,84
38578:1444,10640,215,12023,7140,11621,24981,1681,3232,22686
38616:35186,81,17,302,654,76,616,58,8,866
38645:18857,866,361,17,302,654,76,616,58,8
38648:16710,20938,17,5232,30412,60328,44598,1625,19940,93322
38661:6503,17,302,654,76,616,58,8,866,84
38679:21163,17,302,654,76,616,58,8,866,84
38684:866,17,302,654,76,616,58,8,84,29
38685:1119,17,302,654,76,616,58,8,866,84
38686:866,17,302,654,76,616,58,8,84,29
38691:17,302,41217,654,76,616,58,8,866,84
38704:10474,46870,5491,49675,80495,23340,27641,32775,86955,56449
38715:17,302,168,654,76,616,58,8,866,84
38736:17426,17,302,654,76,616,58,8,866,84
38739:9289,17,302,654,76,616,58,8,866,84
38766:3177,17,302,654,76,616,58,8,866,84
38778:924,17,669,302,654,76,616,58,8,866
38786:17,302,654,76,616,58,8,866,84,29
38813:93551,17,302,654,76,616,58,8,866,84
38868:17,239,3234,749,1476,3,495,726,692,2868
38870:3017,86,5514,3163,4497,5929,5925,11406,16210,12408
38878:2097,2917,8066,13312,1902,11467,8483,2100,3955,9239
38888:66812,99983,86058,86808,17,302,654,76,616,58
38897:17,302,654,76,2548,616,58,8,866,84
38945:26381,17,302,654,76,616,58,8,866,84
38967:19029,44935,7614,22848,94354,20037,9782,43282,76460,29302
38983:17,302,654,76,616,58,8,866,84,29
39003:27407,17,302,654,76,616,58,8,866,84
39005:17,302,654,76,616,58,8,866,84,29
39021:45551,68950,112014,39005,20491,80335,73033,60169,108753,17
39043:60566,17,302,654,76,616,58,8,866,84
39049:9210,17,302,654,76,616,58,8,866,84
